epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
25,441,,,0.0035815902519971132,10.006768226623535,0.005284918937832117,1.7281383275985718,0.005284918937832117
25,441,0.005203210283070803,,,,,,
26,449,,0.0060125053860247135,,,,,
26,458,,,0.0035805674269795418,8.357949256896973,0.0052845473401248455,1.7333781719207764,0.0052845473401248455
26,458,0.0051885987631976604,,,,,,
27,475,,,0.0035819862969219685,10.780054092407227,0.005284813232719898,1.7253968715667725,0.005284813232719898
27,475,0.005185088608413935,,,,,,
28,492,,,0.003588625229895115,2.0454835891723633,0.0052940272726118565,1.6933139562606812,0.0052940272726118565
28,492,0.0051870327442884445,,,,,,
29,499,,0.004588946234434843,,,,,
29,509,,,0.003582325065508485,3.930873394012451,0.005287434905767441,1.7275605201721191,0.005287434905767441
29,509,0.005190197378396988,,,,,,
30,526,,,0.003599293762817979,19.074827194213867,0.005296806804835796,1.6614738702774048,0.005296806804835796
30,526,0.005199546925723553,,,,,,
31,543,,,0.0035830396227538586,12.275514602661133,0.005285196006298065,1.7208369970321655,0.005285196006298065
31,543,0.005176047328859568,,,,,,
32,549,,0.005139353219419718,,,,,
32,560,,,0.0035867863334715366,14.387285232543945,0.005287603475153446,1.706433653831482,0.005287603475153446
32,560,0.005193294025957584,,,,,,
33,577,,,0.003580148797482252,7.604012966156006,0.0052845412865281105,1.7382500171661377,0.0052845412865281105
33,577,0.005189766176044941,,,,,,
34,594,,,0.0035908804275095463,16.496257781982422,0.005290363449603319,1.691441297531128,0.005290363449603319
34,594,0.0051696705631911755,,,,,,
35,599,,0.004043401684612036,,,,,
35,611,,,0.0035817117895931005,11.298111915588379,0.005284370854496956,1.7281529903411865,0.005284370854496956
35,611,0.005182393826544285,,,,,,
36,628,,,0.0035889684222638607,15.802705764770508,0.0052888039499521255,1.6981594562530518,0.0052888039499521255
36,628,0.005190690979361534,,,,,,
37,645,,,0.003584332065656781,13.530621528625488,0.005285738036036491,1.7158653736114502,0.005285738036036491
37,645,0.00518462248146534,,,,,,
38,649,,0.005719009321182966,,,,,
38,662,,,0.0035803085193037987,10.278669357299805,0.00528371287509799,1.735803484916687,0.00528371287509799
38,662,0.005171526223421097,,,,,,
39,679,,,0.0035809108521789312,11.12004280090332,0.0052839620038867,1.7307566404342651,0.0052839620038867
39,679,0.005176182370632887,,,,,,
