unique_id,ds,y,premium_chg,fundingRate,vol_chg,trades_chg,taker_buy_share,rv_24,hour_sin,hour_cos,dow_sin,dow_cos,fundingRate_missing,taker_buy_share_missing
BTCUSDT,2025-05-16 09:00:00,0.0038086013714941,-7.536000000000001e-05,7.535e-05,-0.7420467992324475,-0.432705700394564,0.5219711775180257,0.0045311863454113,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 10:00:00,-2.505997526824899e-05,-8.423000000000003e-05,7.535e-05,-0.4300147831417007,-0.297137614764404,0.438378870774299,0.0045299798738318,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 11:00:00,-0.0013049499764434,0.00018037,7.535e-05,0.1897449528252295,0.0695682262491654,0.4747499141609389,0.0044299255761158,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 12:00:00,-0.0015492453426748,-0.0001549,7.535e-05,-0.2705281176277969,-0.0410544381307342,0.4597075491253526,0.0044413578473008,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 13:00:00,0.0048185335934345,0.00012641,7.535e-05,0.8431184562332517,0.5033469609142234,0.5183488415968149,0.0044236730293516,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 14:00:00,-0.003989524009448,-1.563999999999998e-05,7.535e-05,0.1812904883975878,0.2347729723761755,0.4796488767941407,0.0045051395551775,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 15:00:00,0.0058175111670575,5.953999999999996e-05,7.535e-05,0.1123825116085868,0.0623885196216047,0.5215244119519497,0.0039118245833177,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 16:00:00,-0.0004225812091078,-0.0001734099999999,4.768e-05,0.0899202273884256,0.1529446185978287,0.4816077619732406,0.0037469798773731,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 17:00:00,-0.0026923820167574,0.0001006299999999,4.768e-05,-0.8413189131551189,-0.6182000775553611,0.452291268325296,0.0037802469213448,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 18:00:00,-0.0017825531472066,-0.0001510099999999,4.768e-05,-0.128816433497235,-0.0369448012838518,0.4368517972392817,0.0027168545231747,-1.0,-1.8369701987210292e-16,-0.433883739117558,-0.9009688679024191,0,0
