ts,target_log_ret_1h,log_ret_1h,abs_ret,rv_6,rv_24,rv_72,volume,num_trades,fundingRate,hour_sin,hour_cos,dow_sin,dow_cos
2023-11-27 01:00:00+00:00,-0.004648732781133,-0.0001520959221217,0.0001520959221217,0.0036420110138506,0.0026044566557446,0.002866007855094,4043.342,55908,0.0001,0.2588190451025207,0.9659258262890684,0.0,1.0
2023-11-27 02:00:00+00:00,-0.000104563948323,-0.004648732781133,0.004648732781133,0.0030563062389984,0.0027272334850913,0.0029182039756141,11056.578,117548,0.0001,0.4999999999999999,0.8660254037844387,0.0,1.0
2023-11-27 03:00:00+00:00,0.0017306001677823,-0.000104563948323,0.000104563948323,0.0029686817580368,0.0027277975943903,0.0029108988383767,6460.584,73978,0.0001,0.7071067811865475,0.7071067811865476,0.0,1.0
2023-11-27 04:00:00+00:00,-0.0016689329268757,0.0017306001677823,0.0017306001677823,0.0030743478235299,0.0027526911903727,0.0029156404461664,4340.896,60673,0.0001,0.8660254037844386,0.5000000000000001,0.0,1.0
2023-11-27 05:00:00+00:00,-0.0010542284789156,-0.0016689329268757,0.0016689329268757,0.002293817295968,0.0027580777406578,0.0029114378569909,3152.751,48270,0.0001,0.9659258262890684,0.2588190451025207,0.0,1.0
2023-11-27 06:00:00+00:00,0.0003568989544255,-0.0010542284789156,0.0010542284789156,0.0021325501941481,0.0027528370735531,0.0029108226699876,4932.106,66833,0.0001,1.0,6.123233995736766e-17,0.0,1.0
2023-11-27 07:00:00+00:00,0.0014852629286057,0.0003568989544255,0.0003568989544255,0.0021817695640708,0.0027586506199137,0.0028734182614059,15361.22,142359,0.0001,0.9659258262890684,-0.2588190451025206,0.0,1.0
2023-11-27 08:00:00+00:00,0.0008542328558238,0.0014852629286057,0.0014852629286057,0.0013522954493036,0.0027897347501915,0.0028660369302944,6749.769,77960,0.0001,0.8660254037844387,-0.4999999999999998,0.0,1.0
2023-11-27 09:00:00+00:00,-0.0069675836611171,0.0008542328558238,0.0008542328558238,0.0013762969817972,0.0028007764554901,0.0028007511950569,7444.24,81060,0.0001,0.7071067811865476,-0.7071067811865475,0.0,1.0
2023-11-27 10:00:00+00:00,-0.0020695254359974,-0.0069675836611171,0.0069675836611171,0.0030774523248612,0.0030957542184901,0.0029149021991758,21743.422,194778,0.0001,0.4999999999999999,-0.8660254037844387,0.0,1.0
2023-11-27 11:00:00+00:00,-0.0016624972910754,-0.0020695254359974,0.0020695254359974,0.0030948491174598,0.0031091837844674,0.002886082783971,20030.776,193674,0.0001,0.258819045102521,-0.9659258262890682,0.0,1.0
2023-11-27 12:00:00+00:00,-0.0004898147055882,-0.0016624972910754,0.0016624972910754,0.0030978030494677,0.0031125490725776,0.0028898447781075,11858.283,126855,0.0001,1.2246467991473532e-16,-1.0,0.0,1.0
2023-11-27 13:00:00+00:00,-0.0037750118730546,-0.0004898147055882,0.0004898147055882,0.0030237778810322,0.0030754603496945,0.002882477650146,22814.256,199252,0.0001,-0.2588190451025208,-0.9659258262890684,0.0,1.0
2023-11-27 14:00:00+00:00,-0.001666945783338,-0.0037750118730546,0.0037750118730546,0.0027434082395845,0.0030337102227264,0.0029082133671325,17937.583,168026,0.0001,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2023-11-27 15:00:00+00:00,0.0089924107313574,-0.001666945783338,0.001666945783338,0.0023135659197251,0.0029722301053185,0.0025758263132068,18167.763,170474,0.0001,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2023-11-27 16:00:00+00:00,-0.0043330306110611,0.0089924107313574,0.0089924107313574,0.0045848554766167,0.0034060982823507,0.0023933182193356,18790.917,173766,0.0001,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2023-11-27 17:00:00+00:00,0.0011831068896981,-0.0043330306110611,0.0043330306110611,0.0048628437671354,0.0034923005307987,0.002409164077684,15409.118,149723,0.0001,-0.9659258262890684,-0.2588190451025206,0.0,1.0
2023-11-27 18:00:00+00:00,-0.0024354212595412,0.0011831068896981,0.0011831068896981,0.0048642853460029,0.0035054402611995,0.0023922608702824,7518.473,82969,0.0001,-1.0,-1.8369701987210294e-16,0.0,1.0
2023-11-27 19:00:00+00:00,-0.0020798100371646,-0.0024354212595412,0.0024354212595412,0.0049660631430375,0.0034386537443641,0.0024018838764198,11246.535,121170,0.0001,-0.9659258262890684,0.2588190451025203,0.0,1.0
2023-11-27 20:00:00+00:00,0.0062021877953597,-0.0020798100371646,0.0020798100371646,0.0047760801948814,0.0031719270022661,0.0023981157267019,6125.3,83836,0.0001,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-11-27 21:00:00+00:00,0.0013280967251549,0.0062021877953597,0.0062021877953597,0.0052974260474871,0.0034751389818085,0.0025205227764315,7270.278,85502,0.0001,-0.7071067811865477,0.7071067811865474,0.0,1.0
2023-11-27 22:00:00+00:00,0.0044196647111736,0.0013280967251549,0.0013280967251549,0.0037592479401084,0.0034792624702484,0.0024894794017589,3379.124,43426,0.0001,-0.5000000000000004,0.8660254037844384,0.0,1.0
2023-11-27 23:00:00+00:00,0.0003759267309373,0.0044196647111736,0.0044196647111736,0.0034363708031163,0.0034609574180969,0.0025453572470152,13264.739,117431,0.0001,-0.2588190451025215,0.965925826289068,0.0,1.0
2023-11-28 00:00:00+00:00,-0.0015502650242265,0.0003759267309373,0.0003759267309373,0.0034639550491427,0.0034519855814482,0.0025457979756363,9422.842,93949,0.0001,0.0,1.0,0.7818314824680298,0.6234898018587336
2023-11-28 01:00:00+00:00,-0.0006885829987659,-0.0015502650242265,0.0015502650242265,0.0032873039807785,0.0034619132886578,0.0025385815494928,4910.4,61338,0.0001,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336
2023-11-28 02:00:00+00:00,-0.0012142442284037,-0.0006885829987659,0.0006885829987659,0.0030273809640966,0.0033385899803605,0.0025352667802791,4852.422,54807,0.0001,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-11-28 03:00:00+00:00,-0.0039409556254916,-0.0012142442284037,0.0012142442284037,0.0022181873135974,0.0033455993505742,0.0025369380466644,3524.366,42840,0.0001,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336
2023-11-28 04:00:00+00:00,-0.0021389282110675,-0.0039409556254916,0.0039409556254916,0.0027724507656158,0.0034033316637009,0.002573724058477,6925.933,77774,0.0001,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-11-28 05:00:00+00:00,0.0052390108962701,-0.0021389282110675,0.0021389282110675,0.0014576737946346,0.0034120917198334,0.0025770402053127,8935.452,97571,0.0001,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336
2023-11-28 06:00:00+00:00,-4.044440310657649e-05,0.0052390108962701,0.0052390108962701,0.003125130867615,0.0036004847144672,0.0026594779704229,7444.983,82837,0.0001,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2023-11-28 07:00:00+00:00,-0.0042530834068816,-4.044440310657649e-05,4.044440310657649e-05,0.003105209863523,0.0035987705652775,0.0026592947314019,7580.755,85486,0.0001,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
2023-11-28 08:00:00+00:00,0.0039618354071535,-0.0042530834068816,0.0042530834068816,0.0034756459751549,0.0036713282977152,0.002699407071905,5522.883,72494,0.0001,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2023-11-28 09:00:00+00:00,0.0007953380133809,0.0039618354071535,0.0039618354071535,0.0040276723484859,0.0037725954181731,0.0027457139271702,5779.747,69204,0.0001,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
2023-11-28 10:00:00+00:00,0.0038786427666135,0.0007953380133809,0.0007953380133809,0.0035867704805359,0.0035005613182896,0.002744157731588,4632.299,56418,0.0001,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-11-28 11:00:00+00:00,-0.001348556282279,0.0038786427666135,0.0038786427666135,0.0035102690918391,0.0035572846017703,0.0027846090691762,10522.252,99130,0.0001,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2023-11-28 12:00:00+00:00,0.0054100848294691,-0.001348556282279,0.001348556282279,0.0031555599084587,0.0035504997902754,0.0027769498034654,9307.798,91012,0.0001,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2023-11-28 13:00:00+00:00,-0.0011851401417395,0.0054100848294691,0.0054100848294691,0.0037057969239177,0.0036970073307093,0.0028543530658705,15004.185,128101,0.0001,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336
2023-11-28 14:00:00+00:00,0.0038685801310354,-0.0011851401417395,0.0011851401417395,0.0028905458086787,0.0036029943063673,0.0028545554030962,10726.837,104101,0.0001,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-11-28 15:00:00+00:00,0.0097253154381888,0.0038685801310354,0.0038685801310354,0.002877584275469,0.0036272411987408,0.0028916847155938,18862.129,155941,0.0001,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2023-11-28 16:00:00+00:00,0.0087760451368765,0.0097253154381888,0.0097253154381888,0.0041969175543617,0.0037010889436298,0.0031114321752241,37845.548,287704,0.0001,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-11-28 17:00:00+00:00,-0.0063363730318108,0.0087760451368765,0.0087760451368765,0.0047503536214258,0.0038617526261923,0.0032763794895969,45124.154,351551,0.0001,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
2023-11-28 18:00:00+00:00,0.0037809216526163,-0.0063363730318108,0.0063363730318108,0.0061479853373691,0.0041748830817893,0.0033620758256634,25995.222,196132,0.0001,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336
2023-11-28 19:00:00+00:00,0.0020736914800529,0.0037809216526163,0.0037809216526163,0.006075756434117,0.0041376785332557,0.0033905326295695,31633.295,219515,0.0001,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2023-11-28 20:00:00+00:00,-0.0066241155766526,0.0020736914800529,0.0020736914800529,0.0057526182868309,0.0040732828610094,0.0033970086161307,11906.467,111278,0.0001,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-11-28 21:00:00+00:00,-0.002024086520727,-0.0066241155766526,0.0066241155766526,0.0071074886860398,0.0042725650522967,0.0034895127121953,10456.2,98369,0.0001,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2023-11-28 22:00:00+00:00,-0.0011418392780431,-0.002024086520727,0.002024086520727,0.0060616683110521,0.0043163853815522,0.0034908769644284,8949.978,90653,0.0001,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2023-11-28 23:00:00+00:00,0.0024354048943528,-0.0011418392780431,0.0011418392780431,0.0042529950594459,0.0042667217071636,0.003489480970373,12560.18,121289,0.0001,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336
2023-11-29 00:00:00+00:00,0.0004615824976017,0.0024354048943528,0.0024354048943528,0.003832267750978,0.0042818290824111,0.0034990189241592,9197.177,94507,0.0001,0.0,1.0,0.9749279121818236,-0.2225209339563143
2023-11-29 01:00:00+00:00,-0.0001265842815669,0.0004615824976017,0.0004615824976017,0.003342245940059,0.0042549078087667,0.0034940894571831,10551.928,106752,0.0001,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143
2023-11-29 02:00:00+00:00,0.0005563238475509,-0.0001265842815669,0.0001265842815669,0.0030733485247527,0.0042478352531405,0.0034900884328016,6483.6,70518,0.0001,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
2023-11-29 03:00:00+00:00,-0.000266258580833,0.0005563238475509,0.0005563238475509,0.0015405316539013,0.004226022913277,0.003490385493171,4476.656,50780,0.0001,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.2225209339563143
2023-11-29 04:00:00+00:00,0.0024490130609198,-0.000266258580833,0.000266258580833,0.0012025758052898,0.0041075953281181,0.0034894754435173,2924.606,39472,0.0001,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2023-11-29 05:00:00+00:00,0.0039583844380217,0.0024490130609198,0.0024490130609198,0.0012230510638279,0.004058639119365,0.0035006096511587,4444.709,50969,0.0001,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143
